target,prior_type,lifting,seed,fold,fraction,k,observed_mean,null_mean,null_std,enrichment_ratio,z_score,p_value
fluid_intelligence,unrelated,max,0,2,0.1,1334,0.031011974592631227,0.030903762974506387,0.0007291030780936872,1.003501567696274,0.14841744792488054,0.434
fluid_intelligence,unrelated,max,0,2,0.2,2668,0.031189175340460593,0.03089927800726521,0.0005240689223382828,1.0093820099332813,0.5531664268545484,0.283
fluid_intelligence,unrelated,max,0,2,0.3,4002,0.031137689958571198,0.030877330909357518,0.00041255825434501043,1.0084320451783213,0.6310843292349916,0.261
fluid_intelligence,unrelated,bridge,0,2,0.05,667,0.030961959201080864,0.030903472212785627,0.0010708771174053483,1.0018925701258592,0.05461596605682142,0.486
fluid_intelligence,unrelated,bridge,0,2,0.1,1334,0.032517832839062503,0.030903762974506387,0.0007291030780936872,1.052228910307383,2.2137745855857087,0.016
fluid_intelligence,unrelated,bridge,0,2,0.2,2668,0.03128331368024869,0.03089927800726521,0.0005240689223382828,1.012428629332154,0.7327961201553314,0.23
fluid_intelligence,unrelated,bridge,0,2,0.3,4002,0.03147341851463113,0.030877330909357518,0.00041255825434501043,1.0193050237089296,1.4448568147545144,0.075
fluid_intelligence,shuffled,prod,0,2,0.05,667,0.028670127356788665,0.030903472212785627,0.0010708771174053483,0.9277315881976211,-2.085528600525318,0.984
fluid_intelligence,shuffled,prod,0,2,0.1,1334,0.02852302363687971,0.030903762974506387,0.0007291030780936872,0.92296280101583,-3.2652987062561265,1.0
fluid_intelligence,shuffled,prod,0,2,0.2,2668,0.029114892312063757,0.03089927800726521,0.0005240689223382828,0.942251540803578,-3.404868365862852,1.0
fluid_intelligence,shuffled,prod,0,2,0.3,4002,0.029618969721025387,0.030877330909357518,0.00041255825434501043,0.9592464390129402,-3.050141828649003,1.0
fluid_intelligence,shuffled,mean,0,2,0.05,667,0.029094191123877674,0.030903472212785627,0.0010708771174053483,0.9414537927502075,-1.6895319355517655,0.958
fluid_intelligence,shuffled,mean,0,2,0.1,1334,0.028258623265615193,0.030903762974506387,0.0007291030780936872,0.9144071965904843,-3.6279365543308026,1.0
fluid_intelligence,shuffled,mean,0,2,0.2,2668,0.02966464647778329,0.03089927800726521,0.0005240689223382828,0.9600433534663293,-2.355857172322411,0.989
fluid_intelligence,shuffled,mean,0,2,0.3,4002,0.029799902168160464,0.030877330909357518,0.00041255825434501043,0.9651061568644026,-2.611579649297312,0.997
fluid_intelligence,shuffled,max,0,2,0.05,667,0.028944484217401294,0.030903472212785627,0.0010708771174053483,0.9366094534007138,-1.8293303344932872,0.973
fluid_intelligence,shuffled,max,0,2,0.1,1334,0.029481897943746005,0.030903762974506387,0.0007291030780936872,0.9539905534502925,-1.9501563955510788,0.983
fluid_intelligence,shuffled,max,0,2,0.2,2668,0.02961298502020918,0.03089927800726521,0.0005240689223382828,0.9583714225700163,-2.45443477418365,0.992
fluid_intelligence,shuffled,max,0,2,0.3,4002,0.03007672915543287,0.030877330909357518,0.00041255825434501043,0.9740715362906571,-1.9405786831139888,0.972
fluid_intelligence,shuffled,bridge,0,2,0.05,667,0.030610885008444905,0.030903472212785627,0.0010708771174053483,0.9905322223235592,-0.2732220154723614,0.593
fluid_intelligence,shuffled,bridge,0,2,0.1,1334,0.03090318910223914,0.030903762974506387,0.0007291030780936872,0.9999814303433623,-0.0007870934638606941,0.489
fluid_intelligence,shuffled,bridge,0,2,0.2,2668,0.03050777177338786,0.03089927800726521,0.0005240689223382828,0.9873295992940256,-0.7470510407877932,0.775
fluid_intelligence,shuffled,bridge,0,2,0.3,4002,0.030337472434608537,0.030877330909357518,0.00041255825434501043,0.9825160252246617,-1.3085630188300936,0.905
fluid_intelligence,random,prod,0,2,0.05,667,0.03148664079194089,0.030903472212785627,0.0010708771174053483,1.0188706490694592,0.5445709593349384,0.308
