target,prior_type,lifting,seed,fold,marginal_pearson,marginal_spearman,ridge_pearson,ridge_spearman,ridge_alpha,n_train,n_val,n_test
fluid_intelligence,matched,mean,5,0,0.07815640015872606,0.06747019969125757,-0.03703542235646835,-0.02782560080394178,1000.0,279,50,83
fluid_intelligence,unrelated,mean,5,0,0.11286011972826177,0.09657930450655618,-0.03738119187414147,-0.067230516499627,1000.0,279,50,83
fluid_intelligence,shuffled,mean,5,0,-0.04423740913854719,-0.044402755283893036,0.02355351817668497,-0.012196726206721586,1000.0,279,50,83
fluid_intelligence,random,mean,5,0,-0.01904123803826034,-0.014356180684183008,0.00642287123299843,-0.015821524454369892,1000.0,279,50,83
fluid_intelligence,matched,max,5,0,0.07090128713206467,0.061642798269950366,-0.03441666984178645,-0.04096106858055044,1000.0,279,50,83
fluid_intelligence,unrelated,max,5,0,0.10416367563640243,0.09102793219367024,-0.0276705800885981,-0.06346999342729766,1000.0,279,50,83
fluid_intelligence,shuffled,max,5,0,-0.029560092579407733,-0.03125107349153784,0.020446007554062506,-0.011146991693658492,1000.0,279,50,83
fluid_intelligence,random,max,5,0,-0.028767464487761785,-0.037590089202198286,0.013137577068510037,-0.003573289952399821,1000.0,279,50,83
fluid_intelligence,matched,bridge,5,0,0.05119990315661254,0.040964951803996966,-0.03467183504721745,-0.03278533197603745,1000.0,279,50,83
fluid_intelligence,unrelated,bridge,5,0,0.08768233135924146,0.07672442423389005,-0.0272863911764498,-0.056940434119051433,1000.0,279,50,83
fluid_intelligence,shuffled,bridge,5,0,-0.030905094324134543,-0.03197751928969442,0.009925092751250593,-0.015030242721446182,1000.0,279,50,83
fluid_intelligence,random,bridge,5,0,-0.0004208959756989944,-0.00039143006709715293,0.008271599344998638,0.0018461451310921924,1000.0,279,50,83
fluid_intelligence,matched,prod,5,1,0.07800311804710863,0.06492277285247783,-0.028045409980030446,-0.03647059341587197,1000.0,279,50,83
fluid_intelligence,unrelated,prod,5,1,0.08126826987226146,0.05896406537896019,-0.030492522623172,-0.09470178562812467,1000.0,279,50,83
fluid_intelligence,shuffled,prod,5,1,-0.03873965121324467,-0.05150994520835763,0.027119064513132833,0.0007670079588022142,1000.0,279,50,83
fluid_intelligence,random,prod,5,1,-0.012770119542342053,-0.014208812343461486,0.016837703619178076,-0.015563778330577042,1000.0,279,50,83
fluid_intelligence,matched,mean,5,1,0.08120427051601614,0.07092118979377214,-0.03700524120511743,-0.05011978454876336,1000.0,279,50,83
fluid_intelligence,unrelated,mean,5,1,0.09250091467767589,0.07754212910746129,-0.032304570557789666,-0.07930906945100784,1000.0,279,50,83
fluid_intelligence,shuffled,mean,5,1,-0.04766493545478068,-0.04452318516434076,0.025760010872965748,-0.004329782725770759,1000.0,279,50,83
fluid_intelligence,random,mean,5,1,-0.01358809923469783,-0.010832589623323636,0.018113904541524284,-0.015719588550882773,1000.0,279,50,83
fluid_intelligence,matched,max,5,1,0.06618397986702079,0.062281054214779634,-0.031830799641529996,-0.05805430755522519,1000.0,279,50,83
fluid_intelligence,unrelated,max,5,1,0.08670856813313474,0.07796104050419074,-0.021596122901656363,-0.07076821034154769,1000.0,279,50,83
fluid_intelligence,shuffled,max,5,1,-0.039556470218351375,-0.03851302856196265,0.019780698076686233,-0.0038481954532061883,1000.0,279,50,83
fluid_intelligence,random,max,5,1,-0.010861138139871707,-0.013808845321000154,0.018959736937574353,-0.007797453713462998,1000.0,279,50,83
fluid_intelligence,matched,bridge,5,1,0.04084803365568026,0.03842141816887313,-0.029546845961848846,-0.04838331940402404,1000.0,279,50,83
fluid_intelligence,unrelated,bridge,5,1,0.06476758209696515,0.057485029007447216,-0.019941508199284287,-0.06619551451881144,1000.0,279,50,83
fluid_intelligence,shuffled,bridge,5,1,-0.034246192591457426,-0.03473741172292953,0.00949731333138858,-0.005330847436015451,1000.0,279,50,83
fluid_intelligence,random,bridge,5,1,-0.0002540903796207773,0.0022188895632093844,0.000807067042455663,-0.0036244213852454393,1000.0,279,50,83
fluid_intelligence,matched,prod,5,2,0.050605959191229025,0.05792183660670267,-0.027197926277908433,-0.027091757632179254,1000.0,280,50,82
fluid_intelligence,unrelated,prod,5,2,0.09646636098335643,0.11528725128924601,-0.026975739263886668,-0.09155137490304044,1000.0,280,50,82
fluid_intelligence,shuffled,prod,5,2,-0.04391260487144534,-0.07238194900003382,0.02792547152050953,-0.00024791611566164377,1000.0,280,50,82
fluid_intelligence,random,prod,5,2,-0.04336981695708079,-0.03772364763499392,0.01020478721730501,-0.012158570703704503,1000.0,280,50,82
fluid_intelligence,matched,mean,5,2,0.06502527381188922,0.05959621284860602,-0.03628821839113911,-0.03583140327526877,1000.0,280,50,82
fluid_intelligence,unrelated,mean,5,2,0.11645995243393381,0.1093459195437214,-0.031850078842410035,-0.07723782228688009,1000.0,280,50,82
fluid_intelligence,shuffled,mean,5,2,-0.05773220318099517,-0.05534298078228022,0.03085568748312086,-0.0003130501645531584,1000.0,280,50,82
fluid_intelligence,random,mean,5,2,-0.04705978826846878,-0.04016582087202024,0.012457480495415684,-0.0071605603280198524,1000.0,280,50,82
fluid_intelligence,matched,max,5,2,0.058058837934242165,0.05063956080645967,-0.03266472399825465,-0.041097161044615416,1000.0,280,50,82
fluid_intelligence,unrelated,max,5,2,0.0988070981744598,0.10006365981889905,-0.023770231287177056,-0.06749094967126666,1000.0,280,50,82
fluid_intelligence,shuffled,max,5,2,-0.04513318039687388,-0.04470143259540257,0.028445450413973,-0.0007383771529459603,1000.0,280,50,82
fluid_intelligence,random,max,5,2,-0.04674286047707023,-0.0474511329515587,0.01679718257962614,0.007159440669652689,1000.0,280,50,82
fluid_intelligence,matched,bridge,5,2,0.049988632728486644,0.04350580393858971,-0.02941749447745888,-0.029161905381509458,1000.0,280,50,82
fluid_intelligence,unrelated,bridge,5,2,0.08896617587391255,0.09047295819658038,-0.02357791767019137,-0.06397416182551535,1000.0,280,50,82
fluid_intelligence,shuffled,bridge,5,2,-0.04586498308534229,-0.04556962655033412,0.018019082671922336,-0.008785170500215229,1000.0,280,50,82
fluid_intelligence,random,bridge,5,2,-0.003040655860316796,-0.0005774690438070201,0.004021491582986234,0.004149373973951851,1000.0,280,50,82
fluid_intelligence,matched,prod,5,3,0.071575904139989,0.06868691231092348,-0.028243704661296536,-0.02547848655500624,1000.0,280,50,82
fluid_intelligence,unrelated,prod,5,3,0.07584025667510572,0.07202112470984014,-0.0330743248176351,-0.09354815901306784,1000.0,280,50,82
fluid_intelligence,shuffled,prod,5,3,-0.044597282146641576,-0.061289465764978644,0.03324576992126428,-0.002934670693094779,1000.0,280,50,82
fluid_intelligence,random,prod,5,3,0.005798901154185234,0.011345639933633888,0.009871038688270769,-0.009617680793549625,1000.0,280,50,82
fluid_intelligence,matched,mean,5,3,0.07924926533074386,0.07018215817902111,-0.0380276366290704,-0.04373418738822615,1000.0,280,50,82
fluid_intelligence,unrelated,mean,5,3,0.08074187957620656,0.06731456485886196,-0.03599900383737315,-0.08290184825397605,1000.0,280,50,82
fluid_intelligence,shuffled,mean,5,3,-0.05594157328132843,-0.044972954765969776,0.03490273178237876,-0.0053084408116799405,1000.0,280,50,82
fluid_intelligence,random,mean,5,3,0.008987620559418767,0.012620273162148376,0.013070878576315014,-0.006605772882626087,1000.0,280,50,82
fluid_intelligence,matched,max,5,3,0.06808606123849727,0.06013461788151915,-0.03307043501409857,-0.054477689283118635,1000.0,280,50,82
fluid_intelligence,unrelated,max,5,3,0.06779560905225865,0.058514982477521835,-0.025618955325681435,-0.07655210977953013,1000.0,280,50,82
fluid_intelligence,shuffled,max,5,3,-0.04480744668891383,-0.03467409500707008,0.031070385699365176,-0.0037172605558687885,1000.0,280,50,82
fluid_intelligence,random,max,5,3,0.009218006831040742,0.009137730693210942,0.019747416462625567,0.003865918632657897,1000.0,280,50,82
fluid_intelligence,matched,bridge,5,3,0.046494812513293744,0.044738256928988224,-0.031203459936734373,-0.039953274277223075,1000.0,280,50,82
fluid_intelligence,unrelated,bridge,5,3,0.050314360061212635,0.044515008578440936,-0.023370603078838762,-0.06719285770582485,1000.0,280,50,82
fluid_intelligence,shuffled,bridge,5,3,-0.041459563634028786,-0.03497183839694138,0.01796668110383094,-0.009456169298895761,1000.0,280,50,82
fluid_intelligence,random,bridge,5,3,0.006842950432999241,0.0061825979362929865,0.006327658210033383,0.006874005414639084,1000.0,280,50,82
fluid_intelligence,matched,prod,5,4,0.048564896948952524,0.03726890395596946,-0.02655027494060059,-0.019761207248261987,1000.0,280,50,82
fluid_intelligence,unrelated,prod,5,4,0.04722461633829588,0.01209053751642245,-0.03439855140769697,-0.07650718634194319,1000.0,280,50,82
fluid_intelligence,shuffled,prod,5,4,-0.04372671420615516,-0.05847826085927102,0.039473770286239995,-0.0008071360742928491,1000.0,280,50,82
fluid_intelligence,random,prod,5,4,-0.009250682046336396,-0.020058772208987302,0.002367174316004213,-0.029559452385546667,1000.0,280,50,82
fluid_intelligence,matched,mean,5,4,0.0427271704790237,0.03895238429003197,-0.03985295928524095,-0.031690926205987575,1000.0,280,50,82
fluid_intelligence,unrelated,mean,5,4,0.038057073979969235,0.02006853615960271,-0.042118413202860874,-0.06432013524628438,1000.0,280,50,82
fluid_intelligence,shuffled,mean,5,4,-0.05594446681881995,-0.05199751039176071,0.037869967842365126,-0.00459737415061902,1000.0,280,50,82
fluid_intelligence,random,mean,5,4,-0.010430677760976509,-0.017638582297551813,0.0049754545973581185,-0.023591853910339064,1000.0,280,50,82
fluid_intelligence,matched,max,5,4,0.03214673227624963,0.03280018500596782,-0.0354727788105589,-0.03896926816315463,1000.0,280,50,82
fluid_intelligence,unrelated,max,5,4,0.02967221001976527,0.018336417210985296,-0.03172023382460553,-0.05647645764173124,1000.0,280,50,82
fluid_intelligence,shuffled,max,5,4,-0.049854327319279926,-0.046250578580470554,0.03152675018380746,-0.005527007326143634,1000.0,280,50,82
fluid_intelligence,random,max,5,4,-0.007178778889763264,-0.010488759159184891,0.011740267791124429,-0.007646878075603228,1000.0,280,50,82
fluid_intelligence,matched,bridge,5,4,0.010530158190759644,0.017113707513690568,-0.0371450742144747,-0.031777204897552584,1000.0,280,50,82
fluid_intelligence,unrelated,bridge,5,4,0.00915518609874702,0.003709680590607253,-0.03279552576346076,-0.05470464682673967,1000.0,280,50,82
fluid_intelligence,shuffled,bridge,5,4,-0.042733852050111244,-0.038527750657494766,0.014536509079281088,-0.015091826733875602,1000.0,280,50,82
fluid_intelligence,random,bridge,5,4,-0.0015868777481168684,0.001999465239408657,0.005913512588879928,0.004998451139115768,1000.0,280,50,82
fluid_intelligence,matched,prod,6,0,0.08747278400155777,0.0784553690101402,-0.024890807241653122,-0.017909670130859742,1000.0,279,50,83
fluid_intelligence,unrelated,prod,6,0,0.08850404623089679,0.0805522192873801,-0.03044736061820231,-0.07530587492575404,1000.0,279,50,83
fluid_intelligence,shuffled,prod,6,0,-0.06317086716926572,-0.0790764752554276,0.02849036936528582,0.005205957787531844,1000.0,279,50,83
fluid_intelligence,random,prod,6,0,-0.041329288057606196,-0.038614022554017594,0.005325204810394151,-0.024322353888648954,1000.0,279,50,83
fluid_intelligence,matched,mean,6,0,0.09423468312808335,0.0842807550218087,-0.0345014877590542,-0.029926417286807748,1000.0,279,50,83
fluid_intelligence,unrelated,mean,6,0,0.10185453155414194,0.0902170047985215,-0.033426981081095784,-0.06416700380607177,1000.0,279,50,83
fluid_intelligence,shuffled,mean,6,0,-0.07841922037787989,-0.07173631195998816,0.0286144632663795,0.00230175033498322,1000.0,279,50,83
fluid_intelligence,random,mean,6,0,-0.04693318034783955,-0.038460583767781456,0.008233658746374776,-0.018204484379993294,1000.0,279,50,83
fluid_intelligence,matched,max,6,0,0.07615923060506181,0.07028025264624653,-0.029461965439132914,-0.0386086579921513,1000.0,279,50,83
fluid_intelligence,unrelated,max,6,0,0.09356624430022031,0.08844911354524206,-0.022862880332123105,-0.05802772385397028,1000.0,279,50,83
fluid_intelligence,shuffled,max,6,0,-0.0698019937757288,-0.0649595039464452,0.023979358821603302,0.0017815833403560409,1000.0,279,50,83
fluid_intelligence,random,max,6,0,-0.042547278322702366,-0.040101899564866116,0.015624811710760758,-0.001419422419811395,1000.0,279,50,83
fluid_intelligence,matched,bridge,6,0,0.051843562070394235,0.04964839001845551,-0.02937979532188613,-0.031080885650135087,1000.0,279,50,83
fluid_intelligence,unrelated,bridge,6,0,0.07256253498757066,0.07023297185502268,-0.022035610359452066,-0.05449566865498827,1000.0,279,50,83
fluid_intelligence,shuffled,bridge,6,0,-0.057164900344637254,-0.051933233236299094,0.012930753724488406,-0.0016598565002256774,1000.0,279,50,83
fluid_intelligence,random,bridge,6,0,-0.007882558250034062,-0.0032140711322403374,0.00623671609211433,0.0019081467313787589,1000.0,279,50,83
fluid_intelligence,matched,prod,6,1,0.06600861109037576,0.07559398753566465,-0.03095369573758342,-0.02764674923265184,1000.0,279,50,83
fluid_intelligence,unrelated,prod,6,1,0.11303073494345124,0.12710040865327818,-0.03678199482889242,-0.08595171922184723,1000.0,279,50,83
fluid_intelligence,shuffled,prod,6,1,-0.038824813812742595,-0.06400953384889821,0.03295471999038422,-0.006530672983621791,1000.0,279,50,83
fluid_intelligence,random,prod,6,1,-0.02470310377194504,-0.021431269412605033,0.0027645703066821008,-0.012799811539936368,1000.0,279,50,83
fluid_intelligence,matched,mean,6,1,0.08461503354929507,0.07616227971746353,-0.041525755934404204,-0.04290660838820007,1000.0,279,50,83
fluid_intelligence,unrelated,mean,6,1,0.13802760420747695,0.12194113286998626,-0.040509194630861736,-0.0729223122438867,1000.0,279,50,83
fluid_intelligence,shuffled,mean,6,1,-0.05144202098799198,-0.045720165134500106,0.030194017672968032,-0.011527205637955267,1000.0,279,50,83
fluid_intelligence,random,mean,6,1,-0.024028423383905373,-0.01918515937624016,0.0040695509552919045,-0.010420035137984235,1000.0,279,50,83
fluid_intelligence,matched,max,6,1,0.07440327721081649,0.06467190995282747,-0.03713454852700403,-0.05263788993805258,1000.0,279,50,83
fluid_intelligence,unrelated,max,6,1,0.12219525744994059,0.1132384725838017,-0.02882417878385263,-0.06500887630763062,1000.0,279,50,83
fluid_intelligence,shuffled,max,6,1,-0.039250034392713656,-0.03490233727856221,0.023336821705624206,-0.012510570319326949,1000.0,279,50,83
fluid_intelligence,random,max,6,1,-0.021309486502424427,-0.02347231676778043,0.00864974318462641,0.00017092762197423885,1000.0,279,50,83
fluid_intelligence,matched,bridge,6,1,0.06481971447582115,0.05264456235838431,-0.03391076821148762,-0.04311951420599864,1000.0,279,50,83
fluid_intelligence,unrelated,bridge,6,1,0.10709199801589675,0.1013641954358775,-0.026851830862541157,-0.06295515713991648,1000.0,279,50,83
fluid_intelligence,shuffled,bridge,6,1,-0.04130984613806854,-0.03645687056666141,0.00943020801977052,-0.01937075162943641,1000.0,279,50,83
fluid_intelligence,random,bridge,6,1,0.00489816570609401,0.00605023260724053,0.0027483942985782094,0.005302894865824865,1000.0,279,50,83
fluid_intelligence,matched,prod,6,2,0.07973597285852596,0.09580173838599926,-0.020348058694292334,-0.02093130764358562,1000.0,280,50,82
fluid_intelligence,unrelated,prod,6,2,0.11848300946628887,0.1274355650009047,-0.025152595990569605,-0.08162754162458774,1000.0,280,50,82
fluid_intelligence,shuffled,prod,6,2,-0.05023620218148414,-0.07492353266748261,0.03067784054593397,-0.008630733045557318,1000.0,280,50,82
fluid_intelligence,random,prod,6,2,-0.012801804388664706,0.0006514304331930617,0.004741484980729205,-0.01733579843404299,1000.0,280,50,82
fluid_intelligence,matched,mean,6,2,0.10663821156637601,0.09919711258287119,-0.03151028568463332,-0.03505701865225825,1000.0,280,50,82
fluid_intelligence,unrelated,mean,6,2,0.14804348775679263,0.1281178827219551,-0.029166351852801684,-0.07045843488056834,1000.0,280,50,82
fluid_intelligence,shuffled,mean,6,2,-0.06056549352355106,-0.055210620229119524,0.029837826992261347,-0.008956872815279598,1000.0,280,50,82
fluid_intelligence,random,mean,6,2,-0.017411957633319538,-0.006841431814202728,0.004559889111097051,-0.0162865421465278,1000.0,280,50,82
fluid_intelligence,matched,max,6,2,0.10332765214637082,0.09275335643978748,-0.028911295226426537,-0.04362981490269583,1000.0,280,50,82
fluid_intelligence,unrelated,max,6,2,0.14040317360784896,0.12425710082367336,-0.020717640941947658,-0.061807186765728016,1000.0,280,50,82
fluid_intelligence,shuffled,max,6,2,-0.04152895925810875,-0.0392652406063788,0.026316708755369716,-0.004936669776367836,1000.0,280,50,82
fluid_intelligence,random,max,6,2,-0.028011982387496342,-0.029265753268608648,0.008226185512655245,-0.007335867716406584,1000.0,280,50,82
fluid_intelligence,matched,bridge,6,2,0.08672317584715246,0.07777231008303698,-0.030308242582779324,-0.03270008916214386,1000.0,280,50,82
fluid_intelligence,unrelated,bridge,6,2,0.11835118668902354,0.10570930026873017,-0.02102054233394401,-0.05846018466828891,1000.0,280,50,82
fluid_intelligence,shuffled,bridge,6,2,-0.04204058838461806,-0.040596338886529366,0.012070746063629682,-0.010322956890667112,1000.0,280,50,82
fluid_intelligence,random,bridge,6,2,-0.0093054694877952,-0.009192884922666468,-0.0010645578610852795,-0.0015784660389423471,1000.0,280,50,82
fluid_intelligence,matched,prod,6,3,0.045799731503667444,0.022985759457704428,-0.026357395003899702,-0.027160316503635113,1000.0,280,50,82
fluid_intelligence,unrelated,prod,6,3,0.07295783185901761,0.059246313694250985,-0.03183498683480921,-0.09383625878592401,1000.0,280,50,82
fluid_intelligence,shuffled,prod,6,3,-0.04266475949999175,-0.06643188746350889,0.03521335987807571,0.007321392864189308,1000.0,280,50,82
fluid_intelligence,random,prod,6,3,-0.028145621774723673,-0.01981470059456492,0.006161703022159636,-0.020845952777690774,1000.0,280,50,82
fluid_intelligence,matched,mean,6,3,0.053966520348102426,0.03409481270246527,-0.0392995158381455,-0.03841678563070265,1000.0,280,50,82
fluid_intelligence,unrelated,mean,6,3,0.08658832993105427,0.06401794811013127,-0.03974356696345334,-0.08034421947823987,1000.0,280,50,82
fluid_intelligence,shuffled,mean,6,3,-0.05642584979542496,-0.051664197068692595,0.03437509339407445,0.007098101628512077,1000.0,280,50,82
fluid_intelligence,random,mean,6,3,-0.02886763699480327,-0.027585582015564655,0.011148541473716717,-0.014257306029982063,1000.0,280,50,82
fluid_intelligence,matched,max,6,3,0.05337775168060843,0.03497244935386807,-0.03568227944165353,-0.04696747498650132,1000.0,280,50,82
fluid_intelligence,unrelated,max,6,3,0.0833528147629233,0.06272577770821432,-0.03041380961838562,-0.07341180456745149,1000.0,280,50,82
fluid_intelligence,shuffled,max,6,3,-0.04581881793650239,-0.04265275735352653,0.02704000177683296,0.0062699474769886574,1000.0,280,50,82
fluid_intelligence,random,max,6,3,-0.031253630243904595,-0.04121472188861191,0.019526436830981472,0.00409838352393904,1000.0,280,50,82
fluid_intelligence,matched,bridge,6,3,0.03594857752048873,0.023139434038278017,-0.03637298148861776,-0.039495872630576204,1000.0,280,50,82
fluid_intelligence,unrelated,bridge,6,3,0.06458023766188482,0.0482904653673556,-0.03173792004391225,-0.0665681405797355,1000.0,280,50,82
fluid_intelligence,shuffled,bridge,6,3,-0.04519763365793234,-0.04195520935354744,0.014094985938371555,0.0001332058528484284,1000.0,280,50,82
fluid_intelligence,random,bridge,6,3,0.0020209680873427968,0.0007734499697720804,0.01108852883776111,0.006123992038345284,1000.0,280,50,82
fluid_intelligence,matched,prod,6,4,0.06513951181758247,0.07214360682021828,-0.026300032368193903,-0.03236365875447976,1000.0,280,50,82
fluid_intelligence,unrelated,prod,6,4,0.033677850327453254,0.02630475864007118,-0.030149724537108184,-0.09225292742671481,1000.0,280,50,82
fluid_intelligence,shuffled,prod,6,4,-0.04029336322471863,-0.047133878304519,0.02934658032375775,-0.000860944115234009,1000.0,280,50,82
fluid_intelligence,random,prod,6,4,-0.009742093731982829,-0.014635023685652147,0.01735602559330175,-0.013505312559491929,1000.0,280,50,82
fluid_intelligence,matched,mean,6,4,0.06409604761031812,0.05936682401774617,-0.03877765915289698,-0.042432398304643425,1000.0,280,50,82
fluid_intelligence,unrelated,mean,6,4,0.033258587995537346,0.027609469868434957,-0.03814280605498149,-0.07956102721474648,1000.0,280,50,82
fluid_intelligence,shuffled,mean,6,4,-0.054434746278410905,-0.04577797759459542,0.031186026995576197,0.0003328466878111218,1000.0,280,50,82
fluid_intelligence,random,mean,6,4,-0.00933533953499747,-0.005491128812210985,0.018881753114398693,-0.009222343594713004,1000.0,280,50,82
fluid_intelligence,matched,max,6,4,0.03929905881581038,0.037222591404391485,-0.03455909668420949,-0.04952160826230864,1000.0,280,50,82
fluid_intelligence,unrelated,max,6,4,0.019996968150205935,0.02062831524808959,-0.029776982481962214,-0.0725199467732937,1000.0,280,50,82
fluid_intelligence,shuffled,max,6,4,-0.05035020185662258,-0.039705628979276056,0.028475364218769554,0.0035855846373843304,1000.0,280,50,82
fluid_intelligence,random,max,6,4,0.0014779468847121973,0.00789878004579641,0.019695119337632627,0.002418396447798708,1000.0,280,50,82
fluid_intelligence,matched,bridge,6,4,0.027038848872471724,0.026532468537775945,-0.03546349272693064,-0.04359628900088766,1000.0,280,50,82
fluid_intelligence,unrelated,bridge,6,4,0.017632039881599035,0.01723421167275262,-0.030970871396760205,-0.07037009058575279,1000.0,280,50,82
fluid_intelligence,shuffled,bridge,6,4,-0.04486469298089725,-0.03619259520618736,0.01657656618023463,-0.00017491019552610352,1000.0,280,50,82
fluid_intelligence,random,bridge,6,4,0.0022676211271220356,0.005998898084176447,0.0013339599102645274,0.011272125672413683,1000.0,280,50,82
fluid_intelligence,matched,prod,7,0,0.07585764623752393,0.07257402722234413,-0.031096121132976086,-0.037729562809736016,1000.0,279,50,83
fluid_intelligence,unrelated,prod,7,0,0.08814776656509693,0.11003354291942996,-0.038094768192044985,-0.09901302789212721,1000.0,279,50,83
fluid_intelligence,shuffled,prod,7,0,-0.062225118748729505,-0.0788748222795639,0.03383461744126719,0.00653386431394262,1000.0,279,50,83
fluid_intelligence,random,prod,7,0,-0.01946458781248228,-0.011575731235762795,0.007947942662227446,-0.018320442900068363,1000.0,279,50,83
fluid_intelligence,matched,mean,7,0,0.09019235649610503,0.08287737081370761,-0.045388443613114546,-0.04899640949547123,1000.0,279,50,83
fluid_intelligence,unrelated,mean,7,0,0.10909822848395243,0.1014320327145444,-0.045256417265484565,-0.084089056009801,1000.0,279,50,83
fluid_intelligence,shuffled,mean,7,0,-0.07559909394631203,-0.07021344757442186,0.03125782732454978,0.0032575957884628465,1000.0,279,50,83
fluid_intelligence,random,mean,7,0,-0.02071264456998097,-0.017909497841000637,0.014552581981584517,-0.013817923337398248,1000.0,279,50,83
fluid_intelligence,matched,max,7,0,0.08040945995118942,0.07472414247184646,-0.04085602350726031,-0.05463070381405618,1000.0,279,50,83
fluid_intelligence,unrelated,max,7,0,0.09707691961899871,0.0930005229324107,-0.03448512053168307,-0.07259271143946532,1000.0,279,50,83
fluid_intelligence,shuffled,max,7,0,-0.06457201337855471,-0.06286392175988245,0.024110408000882093,0.0018689196562257072,1000.0,279,50,83
fluid_intelligence,random,max,7,0,-0.025977233596557268,-0.031651254408371236,0.02277767486955231,0.002992964608141717,1000.0,279,50,83
fluid_intelligence,matched,bridge,7,0,0.061079158189294554,0.05775240994661168,-0.04105386625566382,-0.040308923364404156,1000.0,279,50,83
fluid_intelligence,unrelated,bridge,7,0,0.08615945856696587,0.08127859719647418,-0.033801206692349116,-0.06832739807666276,1000.0,279,50,83
fluid_intelligence,shuffled,bridge,7,0,-0.05317656813234681,-0.0492834209867828,0.010172252371225009,-0.006040899360413739,1000.0,279,50,83
fluid_intelligence,random,bridge,7,0,-0.0003903206302784555,0.00047151964971531285,0.014714107145629197,0.006329453175264467,1000.0,279,50,83
fluid_intelligence,matched,prod,7,1,0.05434341037265676,0.06610771290623832,-0.02703903390379316,-0.01994565691620077,1000.0,279,50,83
fluid_intelligence,unrelated,prod,7,1,0.0855262245224366,0.08663647405701609,-0.028603987766791173,-0.08202411602386943,1000.0,279,50,83
fluid_intelligence,shuffled,prod,7,1,-0.03374422396109085,-0.05954246000477156,0.027777569996240446,-0.004962061463752652,1000.0,279,50,83
fluid_intelligence,random,prod,7,1,-0.042705983593168864,-0.04429362493246858,0.006610330117226586,-0.011932714550189245,1000.0,279,50,83
fluid_intelligence,matched,mean,7,1,0.06915971594302492,0.06492461195761912,-0.03786356667847238,-0.03004278673449102,1000.0,279,50,83
fluid_intelligence,unrelated,mean,7,1,0.10584430409880066,0.09855446150779586,-0.033771935855517965,-0.06229016464107268,1000.0,279,50,83
fluid_intelligence,shuffled,mean,7,1,-0.04577393148266304,-0.04312112905063444,0.024574037985641284,-0.005653202449146699,1000.0,279,50,83
fluid_intelligence,random,mean,7,1,-0.0469182723229626,-0.04644575189789654,0.008885746496040254,-0.006904703853810229,1000.0,279,50,83
fluid_intelligence,matched,max,7,1,0.05890630384396266,0.05154567397293433,-0.03469345936399991,-0.03657550141274569,1000.0,279,50,83
fluid_intelligence,unrelated,max,7,1,0.0992296961205969,0.09801597951163045,-0.025784796146347808,-0.051098106267547364,1000.0,279,50,83
fluid_intelligence,shuffled,max,7,1,-0.03737818094468161,-0.03274241378805962,0.01949490335235693,-0.002132746448877141,1000.0,279,50,83
fluid_intelligence,random,max,7,1,-0.04786414134862774,-0.055129924329115114,0.012477212319538595,0.007469203311319615,1000.0,279,50,83
fluid_intelligence,matched,bridge,7,1,0.0524094199115017,0.044578958420954024,-0.03264694554328156,-0.024782356275103855,1000.0,279,50,83
fluid_intelligence,unrelated,bridge,7,1,0.08358015645535165,0.08150257130587303,-0.024999976061135326,-0.04512414025453895,1000.0,279,50,83
fluid_intelligence,shuffled,bridge,7,1,-0.037928052670078975,-0.0331567907326458,0.006280695808162179,-0.00648851156940757,1000.0,279,50,83
fluid_intelligence,random,bridge,7,1,-0.004376265108327433,-0.00262241133147492,0.004554040042903286,0.005242852649737737,1000.0,279,50,83
fluid_intelligence,matched,prod,7,2,0.06148423326636785,0.09673454634578944,-0.027507645751791543,-0.028311394002091587,1000.0,280,50,82
fluid_intelligence,unrelated,prod,7,2,0.0738051049526599,0.09654206814900075,-0.03272130016855584,-0.09303735597024121,1000.0,280,50,82
fluid_intelligence,shuffled,prod,7,2,-0.03592379941213638,-0.05945611422156959,0.02136095401537537,-0.008387717287583078,1000.0,280,50,82
fluid_intelligence,random,prod,7,2,-0.004797651988695563,-0.002709557593406109,0.0006070012020135203,-0.017648575422439493,1000.0,280,50,82
fluid_intelligence,matched,mean,7,2,0.07936410310192266,0.082282239037013,-0.038757765228557436,-0.04111517732695729,1000.0,280,50,82
fluid_intelligence,unrelated,mean,7,2,0.08879215012429724,0.08758125569839967,-0.03822541844746554,-0.08089438482636026,1000.0,280,50,82
fluid_intelligence,shuffled,mean,7,2,-0.04409779841129961,-0.04372525598870853,0.025017555336484133,-0.012966247836134957,1000.0,280,50,82
fluid_intelligence,random,mean,7,2,-0.0030582527777908808,-0.00043662666315446105,0.004502432830101057,-0.015089735676512782,1000.0,280,50,82
fluid_intelligence,matched,max,7,2,0.06596239220304739,0.0659663057785567,-0.03461402633553223,-0.04947468393340256,1000.0,280,50,82
fluid_intelligence,unrelated,max,7,2,0.07428367771119655,0.07752204524929163,-0.028393201665022128,-0.07202917291578972,1000.0,280,50,82
fluid_intelligence,shuffled,max,7,2,-0.03285495180768929,-0.036575816577738396,0.022728674797413934,-0.010373919441246484,1000.0,280,50,82
fluid_intelligence,random,max,7,2,-0.0017985842337528172,-0.0036667721303941143,0.013073270890682841,-0.0016160802576701383,1000.0,280,50,82
fluid_intelligence,matched,bridge,7,2,0.061421138360108055,0.05886435049577456,-0.033665636331356594,-0.038316244357523906,1000.0,280,50,82
