edge_idx,roi_i,roi_j,lor_mean,lor_sd,delta_pmi,pmi_fluid,pmi_background
4837,54,113,0.0,0.0,1.2755127971493003,0.0,-1.2755127971493003
4838,54,114,-0.11123111330262714,0.34236214298047946,-3.5948755945280304,-5.930399812740331,-2.3355242182123
4839,54,115,0.0,0.0,0.9097889173667688,0.0,-0.9097889173667688
4840,55,56,0.0,0.0,-0.1545198039921578,-5.930399812740331,-5.775880008748173
4841,55,57,-0.05561555665131357,0.24872033055765547,-2.5249992798078327,-5.930399812740331,-3.405400532932498
4842,55,58,-0.05561555665131357,0.2487203305576555,-2.0279550844729277,-7.537709526720757,-5.5097544422478295
4843,55,59,-0.1668466699539407,0.40749245678960794,-2.9901103488875824,-7.314699120584546,-4.3245887716969635
4844,55,60,0.0,0.0,-1.7478777857974084,-7.874029575713779,-6.126151789916371
4845,55,61,-0.11123111330262714,0.34236214298047934,-2.1231672360267106,-7.027238917375584,-4.904071681348873
4846,55,62,-0.11123111330262714,0.34236214298047946,-3.1202124594286804,-6.622217400129764,-3.5020049407010836
4847,55,63,0.0,0.0,-1.534310830663399,-6.622217400129764,-5.087906569466365
4848,55,64,-0.11123111330262714,0.34236214298047934,-4.015558682066237,-7.537709526720757,-3.522150844654521
4849,55,65,-0.05561555665131357,0.2487203305576555,-3.711212405070859,-7.027238917375584,-3.3160265123047252
4850,55,66,-0.05561555665131357,0.2487203305576555,-3.2605887658135937,-6.622217400129764,-3.3616286343161703
4851,55,67,0.0,0.0,-2.7713675630168177,-7.314699120584546,-4.543331557567728
4852,55,68,-0.11123111330262714,0.34236214298047934,-4.628296115149494,-5.930399812740331,-1.3021036975908362
4853,55,69,0.0,0.0,-4.753565199981159,-6.622217400129764,-1.8686522001486048
4854,55,70,-0.13746685009896004,0.4315911231924982,-1.472266216661473,-5.930399812740331,-4.4581335960788575
4855,55,71,-0.05561555665131357,0.24872033055765547,-1.7327296819175055,-7.314699120584546,-5.58196943866704
4856,55,72,-0.24869796340158717,0.5208570025792872,-2.4166169603158023,-6.622217400129764,-4.205600439813962
4857,55,73,0.0,0.0,-0.7623442690911872,-6.622217400129764,-5.859873131038577
4858,55,74,-0.22246222660525428,0.4564828573073059,-3.0187109616613874,-6.622217400129764,-3.6035064384683766
4859,55,75,-0.11123111330262714,0.3423621429804794,-2.9329236054162253,-6.622217400129764,-3.6892937947135387
4860,55,76,-0.33369333990788136,0.5229668117651136,-3.041410342877529,-7.027238917375584,-3.985828574498055
4861,55,77,-0.22246222660525428,0.4564828573073059,-2.646619970028757,-7.027238917375584,-4.380618947346827
4862,55,78,-0.13746685009896004,0.43159112319249804,-2.290169368299178,-5.930399812740331,-3.6402304444411526
4863,55,79,-0.1668466699539407,0.40749245678960794,4.664123691357892,0.0,-4.664123691357892
4864,55,80,-0.33369333990788136,0.5229668117651136,-2.2463734732938896,-5.930399812740331,-3.684026339446441
4865,55,81,-0.05561555665131357,0.24872033055765547,5.203995307999822,0.0,-5.203995307999822
4866,55,82,-0.05561555665131357,0.2487203305576555,-2.614653345457348,-5.930399812740331,-3.3157464672829824
4867,55,83,-0.1668466699539407,0.4074924567896079,-3.567198963525767,-5.930399812740331,-2.3632008492145635
4868,55,84,-0.22246222660525428,0.4564828573073058,-3.085440680768414,-6.622217400129764,-3.53677671936135
4869,55,85,-0.05561555665131357,0.24872033055765547,-2.614542840112945,-5.930399812740331,-3.3158569726273854
4870,55,86,0.0,0.0,2.041115270161648,0.0,-2.041115270161648
4871,55,87,-0.05561555665131357,0.2487203305576555,-3.662728481610868,-5.930399812740331,-2.2676713311294625
4872,55,88,0.0,0.0,0.5585153169765652,0.0,-0.5585153169765652
4873,55,89,-0.05561555665131357,0.2487203305576555,0.6408406433175587,0.0,-0.6408406433175587
4874,55,90,-0.11123111330262714,0.34236214298047946,3.253852348223254,0.0,-3.253852348223254
4875,55,91,-0.05561555665131357,0.2487203305576555,-2.0216631397724636,-5.930399812740331,-3.908736672967867
4876,55,92,0.0,0.0,-5.6482129570829045,-7.027238917375584,-1.379025960292679
4877,55,93,0.0,0.0,-4.462095578396997,-5.930399812740331,-1.4683042343433341
4878,55,94,-0.05561555665131357,0.2487203305576555,-3.400777445543719,-5.930399812740331,-2.5296223671966116
4879,55,95,0.0,0.0,1.7995696649004018,0.0,-1.7995696649004018
4880,55,96,0.0,0.0,3.020273713471207,0.0,-3.020273713471207
4881,55,97,0.0,0.0,2.5651721379127492,0.0,-2.5651721379127492
4882,55,98,-0.1668466699539407,0.40749245678960794,-1.729857167651665,-5.930399812740331,-4.200542645088666
4883,55,99,-0.05561555665131357,0.24872033055765547,-1.4436594516974735,-6.622217400129764,-5.178557948432291
4884,55,100,-0.11123111330262714,0.34236214298047934,-5.331031090506184,-5.930399812740331,-0.5993687222341461
4885,55,101,-0.05561555665131357,0.2487203305576555,-5.586145375131792,-5.930399812740331,-0.34425443760853836
4886,55,102,0.0,0.0,1.4826661682570863,0.0,-1.4826661682570863
4887,55,103,0.0,0.0,-3.454367827810512,-5.930399812740331,-2.4760319849298185
4888,55,104,0.0,0.0,1.468370449415338,0.0,-1.468370449415338
4889,55,105,0.0,0.0,-6.137678945464534,-7.027238917375584,-0.8895599719110496
4890,55,106,-0.05561555665131357,0.2487203305576555,0.9575895794102947,0.0,-0.9575895794102947
4891,55,107,0.0,0.0,1.2898858073097483,0.0,-1.2898858073097483
4892,55,108,0.0,0.0,1.1170306339531304,0.0,-1.1170306339531304
4893,55,109,0.0,0.0,1.7102030453711712,0.0,-1.7102030453711712
4894,55,110,0.0,0.0,4.033835268946392,0.0,-4.033835268946392
4895,55,111,-0.05561555665131357,0.2487203305576555,3.3301967466753104,0.0,-3.3301967466753104
4896,55,112,0.0,0.0,-2.9304765968566855,-5.930399812740331,-2.999923215883645
4897,55,113,0.0,0.0,1.3445012959952114,0.0,-1.3445012959952114
4898,55,114,-0.05561555665131357,0.2487203305576555,-3.7616165930706718,-6.622217400129764,-2.8606008070590923
4899,55,115,0.0,0.0,1.2409219177798287,0.0,-1.2409219177798287
4900,56,57,-0.38930889655919493,0.544321115450321,-4.626070708983948,-5.239906526790975,-0.6138358178070265
4901,56,58,1.0566955763749575,0.2487203305576554,8.276072312713259,2.6800292936115047,-5.596043019101755
4902,56,59,1.0566955763749575,0.2487203305576554,8.176678582202829,2.902906714021749,-5.273771868181081
4903,56,60,-0.2749337001979201,0.5768521070366653,-3.0181992495156313,-7.181262820806107,-4.1630635712904756
4904,56,61,-0.11123111330262714,0.3423621429804793,-1.3101102616369689,-6.334978721854718,-5.024868460217749
4905,56,62,-0.11123111330262714,0.3423621429804794,-2.4571720134304904,-5.930399812740331,-3.47322779930984
4906,56,63,-0.1668466699539407,0.40749245678960794,-2.1503956583817954,-5.930399812740331,-3.780004154358535
4907,56,64,1.1123111330262712,2.278129578503827e-16,6.869248035691273,2.6800292936115047,-4.189218742079768
4908,56,65,-0.13746685009896004,0.4315911231924982,-3.544388064722587,-6.334978721854718,-2.790590657132131
4909,56,66,-0.05561555665131357,0.2487203305576555,-2.626871825840676,-5.930399812740331,-3.3035279868996548
4910,56,67,0.0,0.0,-2.433565273049325,-6.622217400129764,-4.188652127080439
4911,56,68,0.0,0.0,-3.0230080611887167,-5.239906526790975,-2.216898465602258
4912,56,69,-0.05561555665131357,0.2487203305576555,-4.1755090481974495,-5.930399812740331,-1.7548907645428808
4913,56,70,-0.05561555665131357,0.24872033055765547,-0.27424590506653423,-5.239906526790975,-4.965660621724441
4914,56,71,-0.1668466699539407,0.40749245678960794,-1.981486089028678,-6.622217400129764,-4.640731311101086
4915,56,72,0.9454644630723305,0.4074924567896079,8.377039414706658,3.594724301411182,-4.782315113295477
4916,56,73,1.001080019723644,0.34236214298047946,8.513145112125898,3.594724301411182,-4.918420810714716
4917,56,74,-0.1668466699539407,0.40749245678960794,-2.2052989029779306,-5.930399812740331,-3.7251009097624
4918,56,75,1.001080019723644,0.34236214298047946,6.94393159269236,3.594724301411182,-3.3492072912811786
4919,56,76,0.6967664996707433,0.5915956651443715,6.682045409982871,3.1901453922967953,-3.4919000176860764
4920,56,77,-0.44178037015186067,0.6342210209749153,-3.3516921093305525,-6.334978721854718,-2.9832866125241653
4921,56,78,0.0,0.0,-0.9815469469277742,-5.239906526790975,-4.258359579863201
4922,56,79,-0.1668466699539407,0.40749245678960794,4.309620206028375,0.0,-4.309620206028375
4923,56,80,0.0,0.0,1.278167564724706,-5.239906526790975,-6.518074091515681
4924,56,81,-0.11123111330262714,0.34236214298047934,4.762329981661719,0.0,-4.762329981661719
4925,56,82,-0.11123111330262714,0.3423621429804793,-2.755055839763293,-5.239906526790975,-2.4848506870276816
4926,56,83,0.0,0.0,-1.7879804254116656,-5.239906526790975,-3.451926101379309
4927,56,84,0.0,0.0,-0.5264504204609253,-5.930399812740331,-5.403949392279405
4928,56,85,0.0,0.0,-1.3676156594200948,-5.239906526790975,-3.87229086737088
4929,56,86,0.0,0.0,2.481821705153086,0.0,-2.481821705153086
4930,56,87,0.0,0.0,-2.767125811407664,-5.239906526790975,-2.472780715383311
4931,56,88,0.0,0.0,0.5787442624322846,0.0,-0.5787442624322846
4932,56,89,0.0,0.0,1.1373479248874254,0.0,-1.1373479248874254
4933,56,90,-0.22246222660525428,0.45648285730730587,2.442444651293356,0.0,-2.442444651293356
4934,56,91,-0.1668466699539407,0.40749245678960794,-2.1831348339304597,-5.239906526790975,-3.056771692860515
4935,56,92,-0.05561555665131357,0.2487203305576555,-4.965952437071512,-6.334978721854718,-1.3690262847832055
4936,56,93,0.0,0.0,-3.7573065736058924,-5.239906526790975,-1.4825999531850826
4937,56,94,-0.05561555665131357,0.2487203305576555,-2.3242649136771414,-5.239906526790975,-2.9156416131138334
4938,56,95,0.0,0.0,2.1365696768554288,0.0,-2.1365696768554288
4939,56,96,0.0,0.0,3.382657978228656,0.0,-3.382657978228656
4940,56,97,-0.05561555665131357,0.24872033055765547,2.544083722835635,0.0,-2.544083722835635
4941,56,98,-0.11123111330262714,0.3423621429804793,-0.5038213022818487,-5.239906526790975,-4.736085224509126
4942,56,99,-0.22246222660525428,0.45648285730730587,-2.0250803317097295,-5.930399812740331,-3.905319481030601
4943,56,100,0.0,0.0,-3.736878777327194,-5.239906526790975,-1.5030277494637807
4944,56,101,0.0,0.0,-4.0335092733086135,-5.239906526790975,-1.2063972534823608
4945,56,102,0.0,0.0,1.240899787373257,0.0,-1.240899787373257
4946,56,103,-0.05561555665131357,0.2487203305576555,-3.223108810846377,-5.239906526790975,-2.016797715944598
4947,56,104,0.0,0.0,1.4826661682570865,0.0,-1.4826661682570865
4948,56,105,-0.05561555665131357,0.2487203305576555,-5.515493184957274,-6.334978721854718,-0.8194855368974441
4949,56,106,0.0,0.0,1.5029834591913815,0.0,-1.5029834591913815
4950,56,107,0.0,0.0,1.5576708538725645,0.0,-1.5576708538725645
4951,56,108,0.0,0.0,1.5029172441193774,0.0,-1.5029172441193774
4952,56,109,0.0,0.0,2.1712417577961007,0.0,-2.1712417577961007
4953,56,110,0.0,0.0,3.9759145358586623,0.0,-3.9759145358586623
4954,56,111,-0.05561555665131357,0.2487203305576555,3.315974836225773,0.0,-3.315974836225773
4955,56,112,-0.05561555665131357,0.2487203305576555,-2.3791179525280355,-5.239906526790975,-2.8607885742629393
4956,56,113,0.0,0.0,1.3445012959952114,0.0,-1.3445012959952114
4957,56,114,1.0566955763749575,0.2487203305576554,6.70295850089607,3.594724301411182,-3.1082341994848885
4958,56,115,0.0,0.0,1.2265378534595048,0.0,-1.2265378534595048
4959,57,58,1.1123111330262712,2.278129578503827e-16,6.593010109370069,2.6800292936115047,-3.9129808157585644
4960,57,59,-0.11123111330262714,0.34236214298047934,-3.3796519704599555,-6.622217400129764,-3.2425654296698085
4961,57,60,0.0,0.0,-3.3841413256654196,-7.181262820806107,-3.7971214951406873
4962,57,61,0.0,0.0,-2.194767924511045,-6.334978721854718,-4.140210797343673
4963,57,62,-0.05561555665131357,0.2487203305576555,-3.6138199586000437,-5.930399812740331,-2.316579854140287
4964,57,63,-0.05561555665131357,0.2487203305576555,-2.2918974038176874,-5.930399812740331,-3.638502408922643
4965,57,64,-0.05561555665131357,0.2487203305576555,-4.4881599875124785,-6.845094820540008,-2.3569348330275295
4966,57,65,0.0,0.0,-3.9078663361824195,-6.334978721854718,-2.4271123856722983
4967,57,66,-0.11123111330262714,0.3423621429804794,-4.127734745286363,-5.930399812740331,-1.8026650674539684
4968,57,67,0.0,0.0,-3.6510180520736237,-6.622217400129764,-2.9711993480561403
4969,57,68,0.0,0.0,-3.4344477199420345,-5.239906526790975,-1.8054588068489406
4970,57,69,0.0,0.0,-4.372662743795762,-5.930399812740331,-1.5577370689445684
4971,57,70,0.0,0.0,-1.920125046100162,-5.239906526790975,-3.319781480690813
4972,57,71,-0.05561555665131357,0.2487203305576555,-3.1713053510092486,-6.622217400129764,-3.4509120491205154
4973,57,72,-0.1668466699539407,0.40749245678960794,-3.4586965179931948,-5.930399812740331,-2.471703294747136
4974,57,73,-0.11123111330262714,0.3423621429804793,-3.0589133980588232,-5.930399812740331,-2.8714864146815073
4975,57,74,-0.05561555665131357,0.24872033055765544,-3.0149459742027798,-5.930399812740331,-2.915453838537551
4976,57,75,-0.05561555665131357,0.24872033055765544,-3.469522810666688,-5.930399812740331,-2.4608770020736426
4977,57,76,-0.2193181435466065,0.5445874578702369,-3.263826383304907,-6.334978721854718,-3.071152338549811
4978,57,77,-0.3043135200529007,0.551393619672634,-4.451941041784748,-6.334978721854718,-1.8830376800699704
4979,57,78,-0.05561555665131357,0.2487203305576555,-3.0553426929327645,-5.239906526790975,-2.1845638338582103
4980,57,79,-0.11123111330262714,0.3423621429804795,3.1078514901521883,0.0,-3.1078514901521883
4981,57,80,-0.05561555665131357,0.24872033055765544,-1.1210088496920392,-5.239906526790975,-4.118897677098936
4982,57,81,-0.05561555665131357,0.2487203305576555,3.476419857208465,0.0,-3.476419857208465
4983,57,82,0.0,0.0,-2.8271341502328244,-5.239906526790975,-2.4127723765581504
4984,57,83,0.0,0.0,-2.7866467412015736,-5.239906526790975,-2.453259785589401
4985,57,84,0.0,0.0,-2.2134727873414395,-5.930399812740331,-3.716927025398891
4986,57,85,-0.05561555665131357,0.2487203305576555,-2.6208181183398613,-5.239906526790975,-2.6190884084511135
4987,57,86,0.0,0.0,1.7446614945966352,0.0,-1.7446614945966352
4988,57,87,0.0,0.0,-3.454853356354905,-5.239906526790975,-1.7850531704360697
4989,57,88,0.0,0.0,0.5585153169765652,0.0,-0.5585153169765652
4990,57,89,0.0,0.0,0.8896261869830535,0.0,-0.8896261869830535
4991,57,90,0.0,0.0,3.040414313448351,0.0,-3.040414313448351
4992,57,91,0.0,0.0,-2.303165627960299,-5.239906526790975,-2.936740898830676
4993,57,92,0.0,0.0,-5.197719142445868,-6.334978721854718,-1.1372595794088498
4994,57,93,0.0,0.0,-4.68139120981441,-5.239906526790975,-0.5585153169765652
4995,57,94,0.0,0.0,-2.8819098903925835,-5.239906526790975,-2.3579966363983913
4996,57,95,-0.05561555665131357,0.2487203305576555,0.7099561869844982,0.0,-0.7099561869844982
4997,57,96,0.0,0.0,2.1163186009931376,0.0,-2.1163186009931376
4998,57,97,0.0,0.0,1.4481415039596188,0.0,-1.4481415039596188
4999,57,98,-0.11123111330262714,0.3423621429804793,-2.548244548813306,-5.239906526790975,-2.691661977977669
5000,57,99,0.9454644630723305,0.4074924567896079,5.713080700853634,3.594724301411182,-2.1183563994424524
5001,57,100,0.0,0.0,-3.7918312379033603,-5.239906526790975,-1.4480752888876147
5002,57,101,0.0,0.0,-4.419395883474861,-5.239906526790975,-0.820510643316114
5003,57,102,0.0,0.0,0.8550353076135817,0.0,-0.8550353076135817
5004,57,103,-0.05561555665131357,0.24872033055765547,-3.63452335635346,-5.239906526790975,-1.605383170437515
5005,57,104,0.0,0.0,0.9241508512805213,0.0,-0.9241508512805213
5006,57,105,-0.05561555665131357,0.2487203305576555,-6.252719610585729,-6.334978721854718,-0.08225911126898963
5007,57,106,0.0,0.0,1.379025960292679,0.0,-1.379025960292679
5008,57,107,0.0,0.0,0.8752642530693011,0.0,-0.8752642530693011
5009,57,108,0.0,0.0,0.7859859790186462,0.0,-0.7859859790186462
5010,57,109,0.0,0.0,1.7648904400523548,0.0,-1.7648904400523548
5011,57,110,0.0,0.0,2.7235880860369157,0.0,-2.7235880860369157
5012,57,111,0.0,0.0,2.7784079108621063,0.0,-2.7784079108621063
5013,57,112,0.0,0.0,-2.8818436753205794,-5.239906526790975,-2.3580628514703954
5014,57,113,0.0,0.0,0.5239906526790975,0.0,-0.5239906526790975
5015,57,114,-0.05561555665131357,0.2487203305576555,-4.103412991802702,-5.930399812740331,-1.8269868209376288
5016,57,115,0.0,0.0,0.8896261869830535,0.0,-0.8896261869830535
5017,58,59,1.1133942053534218,0.6783082278594401,3.9537608216589017,1.9876444329797336,-1.9661163886791684
5018,58,60,0.9454644630723305,0.4074924567896079,5.288275424944478,0.7350321314416923,-4.553243293502786
5019,58,61,1.001080019723644,0.3423621429804794,6.702548317861662,1.5821270338074036,-5.120421284054258
5020,58,62,-0.11123111330262714,0.34236214298047934,-3.5289036299033834,-7.537709526720757,-4.008805896817374
5021,58,63,-0.1668466699539407,0.40749245678960794,-3.731627914249477,-7.537709526720757,-3.80608161247128
5022,58,64,1.1123111330262712,2.278129578503827e-16,5.45984501462566,1.0714434763311849,-4.388401538294476
5023,58,65,-0.1668466699539407,0.40749245678960794,-5.061780219461539,-7.942997080344109,-2.8812168608825695
5024,58,66,-0.11123111330262714,0.34236214298047946,-4.293041215800212,-7.537709526720757,-3.244668310920545
5025,58,67,-0.11123111330262714,0.34236214298047946,-4.82461489238531,-8.230590363729986,-3.405975471344676
5026,58,68,0.0,0.0,-4.32274900940348,-6.845094820540008,-2.5223458111365282
5027,58,69,0.0,0.0,-5.697814401052924,-7.537709526720757,-1.8398951256678326
5028,58,70,-0.11123111330262714,0.34236214298047934,-2.1800691595658206,-6.845094820540008,-4.665025660974187
5029,58,71,-0.11123111330262714,0.34236214298047934,-2.928878809877231,-8.230590363729986,-5.301711553852755
5030,58,72,0.8898489064210169,0.4564828573073058,6.4235260729710495,1.9874145874307556,-4.436111485540294
5031,58,73,1.0566955763749575,0.2487203305576554,7.578135716135154,1.9874145874307556,-5.5907211287043985
5032,58,74,-0.22246222660525428,0.45648285730730587,-4.1243822213371875,-7.537709526720757,-3.41332730538357
5033,58,75,0.9454644630723305,0.4074924567896079,5.139651153272953,1.9874145874307556,-3.1522365658421974
5034,58,76,0.8898489064210169,0.4564828573073058,6.702079778896997,1.5821270338074036,-5.119952745089593
5035,58,77,0.0,0.0,-1.4501484360534542,-7.942997080344109,-6.492848644290655
5036,58,78,-0.11123111330262714,0.34236214298047934,-3.3947599779717335,-6.845094820540008,-3.4503348425682745
5037,58,79,-0.05561555665131357,0.2487203305576555,5.371814448074081,0.0,-5.371814448074081
5038,58,80,-0.11123111330262714,0.3423621429804793,-1.12917282470519,-6.845094820540008,-5.715921995834818
5039,58,81,-0.05561555665131357,0.2487203305576555,5.445859487423893,0.0,-5.445859487423893
5040,58,82,0.0,0.0,-3.010476030954998,-6.845094820540008,-3.83461878958501
5041,58,83,0.0,0.0,-3.242980440839503,-6.845094820540008,-3.602114379700505
5042,58,84,-0.05561555665131357,0.2487203305576555,-2.355908227768733,-7.537709526720757,-5.181801298952024
5043,58,85,-0.05561555665131357,0.2487203305576555,-3.3426452214058604,-6.845094820540008,-3.5024495991341476
5044,58,86,0.0,0.0,2.453241343716285,0.0,-2.453241343716285
5045,58,87,0.0,0.0,-3.8473741981169027,-6.845094820540008,-2.997720622423105
5046,58,88,0.0,0.0,0.5931061963460369,0.0,-0.5931061963460369
5047,58,89,0.0,0.0,1.2207370569895415,0.0,-1.2207370569895415
5048,58,90,-0.05561555665131357,0.2487203305576555,4.311890150362705,0.0,-4.311890150362705
5049,58,91,-0.05561555665131357,0.2487203305576555,-2.3494475734667457,-6.845094820540008,-4.495647247073262
5050,58,92,0.0,0.0,-6.043005270372539,-7.942997080344109,-1.8999918099715694
5051,58,93,0.0,0.0,-5.175725520431756,-6.845094820540008,-1.669369300108252
5052,58,94,0.0,0.0,-3.318022036386577,-6.845094820540008,-3.527072784153431
5053,58,95,0.0,0.0,2.1018904520073813,0.0,-2.1018904520073813
5054,58,96,0.0,0.0,3.250586584055047,0.0,-3.250586584055047
5055,58,97,-0.05561555665131357,0.2487203305576555,2.733879136722331,0.0,-2.733879136722331
5056,58,98,-0.3043135200529007,0.551393619672634,-3.051241834777493,-6.845094820540008,-3.793852985762515
5057,58,99,0.8079976129733705,0.551393619672634,5.808157421461846,1.9874145874307556,-3.8207428340310905
5058,58,100,-0.05561555665131357,0.24872033055765547,-5.397978422999059,-6.845094820540008,-1.4471163975409487
5059,58,101,0.0,0.0,-5.538231337321047,-6.845094820540008,-1.3068634832189603
5060,58,102,0.0,0.0,1.5433751350308162,0.0,-1.5433751350308162
5061,58,103,0.0,0.0,-4.363206900314918,-6.845094820540008,-2.48188792022509
5062,58,104,-0.05561555665131357,0.2487203305576555,1.1872571591054049,0.0,-1.1872571591054049
5063,58,105,0.0,0.0,-6.725372015236238,-7.942997080344109,-1.2176250651078713
5064,58,106,-0.11123111330262714,0.34236214298047934,0.947391053077842,0.0,-0.947391053077842
5065,58,107,0.0,0.0,1.261217078307552,0.0,-1.261217078307552
5066,58,108,0.0,0.0,1.534356275667613,0.0,-1.534356275667613
5067,58,109,0.0,0.0,2.285974153329631,0.0,-2.285974153329631
5068,58,110,-0.1668466699539407,0.40749245678960794,3.056939088242186,0.0,-3.056939088242186
5069,58,111,-0.05561555665131357,0.2487203305576555,3.3818604949533984,0.0,-3.3818604949533984
5070,58,112,-0.05561555665131357,0.2487203305576555,-4.1713411478142834,-6.845094820540008,-2.673753672725725
5071,58,113,0.0,0.0,1.5029834591913813,0.0,-1.5029834591913813
5072,58,114,1.1123111330262712,2.278129578503827e-16,5.692787935019386,1.9874145874307556,-3.7053733475886306
5073,58,115,0.0,0.0,1.2468551443937996,0.0,-1.2468551443937996
5074,59,60,1.5814103123016152,0.2487203305576554,6.843934389623647,1.651248307547278,-5.192686082076369
5075,59,61,-0.11123111330262714,0.34236214298047946,-2.971441477527568,-7.719942310213005,-4.748500832685437
5076,59,62,0.0,0.0,-2.926431335657261,-7.314699120584546,-4.388267784927285
5077,59,63,-0.11123111330262714,0.34236214298047946,-2.7014035193421773,-7.314699120584546,-4.613295601242369
5078,59,64,1.001080019723644,0.34236214298047946,4.615483127521571,1.2945337504215266,-3.320949377100045
5079,59,65,0.0,0.0,-4.08329990831225,-7.719942310213005,-3.6366424019007555
5080,59,66,-0.05561555665131357,0.24872033055765544,-3.8265051398472663,-7.314699120584546,-3.4881939807372797
5081,59,67,0.0,0.0,-3.936537729714951,-8.00751340495427,-4.070975675239319
5082,59,68,-0.11123111330262714,0.34236214298047934,-5.294106120479073,-6.622217400129764,-1.328111279650691
5083,59,69,0.0,0.0,-5.4147956560915524,-7.314699120584546,-1.8999034644929935
5084,59,70,-0.1668466699539407,0.40749245678960794,-2.8795277062293465,-6.622217400129764,-3.7426896939004175
5085,59,71,-0.05561555665131357,0.24872033055765544,-2.5953717309783304,-8.00751340495427,-5.41214167397594
5086,59,72,0.8898489064210169,0.4564828573073058,6.335587779549615,2.210424993566967,-4.125162785982648
5087,59,73,0.9454644630723305,0.4074924567896079,6.466245163313417,2.210424993566967,-4.25582016974645
5088,59,74,1.001080019723644,0.3423621429804794,6.562001416077214,2.210424993566967,-4.351576422510247
5089,59,75,1.001080019723644,0.3423621429804794,5.393384529404457,2.210424993566967,-3.18295953583749
5090,59,76,1.0304598395786246,0.36605011239044116,7.988141794510461,1.805181803938508,-6.182959990571953
5091,59,77,0.9454644630723305,0.4074924567896079,6.581712172239953,1.805181803938508,-4.7765303683014455
5092,59,78,-0.05561555665131357,0.2487203305576555,-2.992174388218011,-6.622217400129764,-3.630043011911753
5093,59,79,0.0,0.0,5.943323563919015,0.0,-5.943323563919015
5094,59,80,-0.1668466699539407,0.40749245678960794,-1.3826407187769956,-6.622217400129764,-5.239576681352768
5095,59,81,0.0,0.0,5.539257245240154,0.0,-5.539257245240154
5096,59,82,0.0,0.0,-3.060759967770643,-6.622217400129764,-3.561457432359121
5097,59,83,0.0,0.0,-2.8386028621593002,-6.622217400129764,-3.7836145379704638
5098,59,84,0.0,0.0,-2.0629563158095188,-7.314699120584546,-5.251742804775027
5099,59,85,0.0,0.0,-3.040428441602279,-6.622217400129764,-3.581788958527485
5100,59,86,0.0,0.0,2.5021389960873806,0.0,-2.5021389960873806
5101,59,87,0.0,0.0,-3.7138966333484134,-6.622217400129764,-2.9083207667813507
5102,59,88,0.0,0.0,0.593039981274033,0.0,-0.593039981274033
5103,59,89,0.0,0.0,1.2408997873732572,0.0,-1.2408997873732572
5104,59,90,-0.05561555665131357,0.24872033055765547,3.704288675384255,0.0,-3.704288675384255
5105,59,91,-0.05561555665131357,0.24872033055765544,-2.7394507319262185,-6.622217400129764,-3.8827666682035455
5106,59,92,0.0,0.0,-6.127702707377541,-7.719942310213005,-1.5922396028354646
5107,59,93,0.0,0.0,-5.361088667300788,-6.622217400129764,-1.2611287328289764
5108,59,94,0.0,0.0,-3.437627718573687,-6.622217400129764,-3.184589681556077
5109,59,95,-0.05561555665131357,0.2487203305576555,1.4726332787219092,0.0,-1.4726332787219092
5110,59,96,-0.1668466699539407,0.40749245678960794,1.7466808511728342,0.0,-1.7466808511728342
5111,59,97,-0.05561555665131357,0.2487203305576555,2.0460455207635206,0.0,-2.0460455207635206
5112,59,98,-0.11123111330262714,0.34236214298047934,-1.8941311157557061,-6.622217400129764,-4.728086284374058
5113,59,99,-0.05561555665131357,0.2487203305576555,-2.147329208698671,-7.314699120584546,-5.167369911885875
5114,59,100,-0.11123111330262714,0.34236214298047934,-5.631128262840671,-6.622217400129764,-0.9910891372890924
5115,59,101,1.1123111330262712,2.278129578503827e-16,3.812695631388518,2.902906714021749,-0.9097889173667688
5116,59,102,0.0,0.0,1.5028951137128057,0.0,-1.5028951137128057
5117,59,103,-0.05561555665131357,0.24872033055765544,-4.334383544223553,-6.622217400129764,-2.287833855906211
5118,59,104,0.0,0.0,1.2468551443937996,0.0,-1.2468551443937996
5119,59,105,0.0,0.0,-6.810153392846236,-7.719942310213005,-0.9097889173667688
5120,59,106,-0.05561555665131357,0.2487203305576555,0.9920480286357586,0.0,-0.9920480286357586
5121,59,107,0.0,0.0,1.5231461895750968,0.0,-1.5231461895750968
5122,59,108,0.0,0.0,1.192013189162037,0.0,-1.192013189162037
5123,59,109,0.0,0.0,1.943601548704244,0.0,-1.943601548704244
5124,59,110,-0.11123111330262714,0.34236214298047934,3.3461382620059767,0.0,-3.3461382620059767
5125,59,111,0.0,0.0,3.86707357367804,0.0,-3.86707357367804
5126,59,112,-0.05561555665131357,0.2487203305576555,-3.672205888876009,-6.622217400129764,-2.950011511253755
5127,59,113,0.0,0.0,1.2265378534595048,0.0,-1.2265378534595048
5128,59,114,1.1123111330262712,2.278129578503827e-16,5.984814463097265,2.210424993566967,-3.7743894695302975
5129,59,115,0.0,0.0,1.2520436583937693,0.0,-1.2520436583937693
5130,60,61,0.7523820563220569,0.5746877950472471,4.275309540964534,1.245756271047942,-3.0295532699165917
5131,60,62,0.9454644630723305,0.4074924567896079,4.637929710262609,1.6510945384377331,-2.9868351718248762
5132,60,63,-0.1668466699539407,0.40749245678960794,-4.195648909257914,-7.874029575713779,-3.6783806664558654
5133,60,64,1.5551745755052824,0.36605011239044116,5.30730483902159,1.4281428139998993,-3.879162025021691
